Timestamp,Elapsed_Time_s,Target_Temp_C,Sensor_Temp_1_C,Sensor_Temp_2_C,Current_Step
2025-11-17 18:32:16,1,21.33,22.33,22.36,1
2025-11-17 18:32:21,6,21.33,22.26,21.92,1
2025-11-17 18:32:27,11,21.33,22.18,21.55,1
2025-11-17 18:32:32,17,21.33,22.14,21.32,1
2025-11-17 18:32:38,22,21.33,22.11,21.15,1
2025-11-17 18:32:43,28,21.33,22.08,21.01,1
2025-11-17 18:32:49,33,20.33,22.03,20.87,1
2025-11-17 18:32:54,39,20.33,21.97,20.75,1
2025-11-17 18:32:59,44,20.33,21.91,20.53,1
2025-11-17 18:33:05,49,20.33,21.84,20.23,1
2025-11-17 18:33:10,55,20.33,21.76,19.94,1
2025-11-17 18:33:15,60,20.33,21.67,19.67,1
2025-11-17 18:33:21,66,19.33,21.57,19.42,1
2025-11-17 18:33:27,71,19.33,21.48,19.2,1
2025-11-17 18:33:32,77,19.33,21.37,18.91,1
2025-11-17 18:33:37,82,19.33,21.26,18.57,1
2025-11-17 18:33:43,87,19.33,21.14,18.23,1
2025-11-17 18:33:48,93,19.33,21.01,17.92,1
2025-11-17 18:33:54,98,18.33,20.88,17.64,1
2025-11-17 18:33:59,104,18.33,20.74,17.41,1
2025-11-17 18:34:04,109,18.33,20.59,17.1,1
2025-11-17 18:34:10,115,18.33,20.44,16.76,1
2025-11-17 18:34:15,120,18.33,20.28,16.43,1
2025-11-17 18:34:21,125,18.33,20.12,16.15,1
2025-11-17 18:34:26,131,17.33,19.94,15.9,1
2025-11-17 18:34:32,136,17.33,19.77,15.71,1
2025-11-17 18:34:37,142,17.33,19.58,15.45,1
2025-11-17 18:34:42,147,17.33,19.4,15.15,1
2025-11-17 18:34:48,152,17.33,19.22,14.87,1
2025-11-17 18:34:53,158,17.33,19.04,14.64,1
2025-11-17 18:34:59,164,16.33,18.85,14.45,1
2025-11-17 18:35:04,169,16.33,18.67,14.3,1
2025-11-17 18:35:10,174,16.33,18.49,14.11,1
2025-11-17 18:35:15,180,16.33,18.3,13.87,1
2025-11-17 18:35:20,185,16.33,18.1,13.65,1
2025-11-17 18:35:26,191,16.33,17.9,13.49,1
2025-11-17 18:35:32,196,15.329999999999998,17.7,13.34,1
2025-11-17 18:35:37,202,15.329999999999998,17.52,13.25,1
2025-11-17 18:35:42,207,15.329999999999998,17.34,13.09,1
2025-11-17 18:35:48,212,15.329999999999998,17.16,12.89,1
2025-11-17 18:35:53,218,15.329999999999998,16.98,12.71,1
2025-11-17 18:35:58,223,15.329999999999998,16.81,12.57,1
2025-11-17 18:36:04,229,14.329999999999998,16.64,12.48,1
2025-11-17 18:36:09,234,14.329999999999998,16.48,12.41,1
2025-11-17 18:36:15,239,14.329999999999998,16.33,12.3,1
2025-11-17 18:36:20,245,14.329999999999998,16.17,12.12,1
2025-11-17 18:36:26,250,14.329999999999998,16.01,11.95,1
2025-11-17 18:36:31,256,14.329999999999998,15.86,11.83,1
2025-11-17 18:36:37,261,13.329999999999998,15.7,11.74,1
2025-11-17 18:36:42,267,13.329999999999998,15.55,11.68,1
2025-11-17 18:36:47,272,13.329999999999998,15.4,11.55,1
2025-11-17 18:36:53,277,13.329999999999998,15.26,11.37,1
2025-11-17 18:36:58,283,13.329999999999998,15.11,11.21,1
2025-11-17 18:37:04,288,13.329999999999998,14.97,11.07,1
2025-11-17 18:37:09,294,12.329999999999998,14.82,10.98,1
2025-11-17 18:37:15,299,12.329999999999998,14.69,10.91,1
2025-11-17 18:37:20,305,12.329999999999998,14.55,10.78,1
2025-11-17 18:37:25,310,12.329999999999998,14.41,10.59,1
2025-11-17 18:37:31,315,12.329999999999998,14.27,10.4,1
2025-11-17 18:37:36,321,12.329999999999998,14.14,10.25,1
2025-11-17 18:37:42,326,11.329999999999998,13.99,10.14,1
2025-11-17 18:37:47,332,11.329999999999998,13.86,10.05,1
2025-11-17 18:37:53,337,11.329999999999998,13.73,9.91,1
2025-11-17 18:37:58,343,11.329999999999998,13.59,9.72,1
2025-11-17 18:38:03,348,11.329999999999998,13.46,9.52,1
2025-11-17 18:38:09,353,11.329999999999998,13.32,9.34,1
2025-11-17 18:38:14,359,10.329999999999998,13.17,9.21,1
2025-11-17 18:38:20,364,10.329999999999998,13.04,9.11,1
2025-11-17 18:38:25,370,10.329999999999998,12.92,8.94,1
2025-11-17 18:38:31,375,10.329999999999998,12.78,8.72,1
2025-11-17 18:38:36,381,10.329999999999998,12.65,8.51,1
2025-11-17 18:38:41,386,10.329999999999998,12.51,8.33,1
2025-11-17 18:38:47,392,9.329999999999998,12.36,8.18,1
2025-11-17 18:38:52,397,9.329999999999998,12.23,8.06,1
2025-11-17 18:38:58,402,9.329999999999998,12.1,7.88,1
2025-11-17 18:39:03,408,9.329999999999998,11.95,7.65,1
2025-11-17 18:39:09,413,9.329999999999998,11.81,7.44,1
2025-11-17 18:39:14,419,9.329999999999998,11.66,7.26,1
2025-11-17 18:39:20,424,8.329999999999998,11.51,7.1,1
2025-11-17 18:39:25,430,8.329999999999998,11.37,6.99,1
2025-11-17 18:39:31,435,8.329999999999998,11.24,6.81,1
2025-11-17 18:39:36,441,8.329999999999998,11.08,6.62,1
2025-11-17 18:39:41,446,8.329999999999998,10.94,6.41,1
2025-11-17 18:39:47,451,8.329999999999998,10.79,6.25,1
2025-11-17 18:39:52,457,7.329999999999998,10.64,6.07,1
2025-11-17 18:39:58,462,7.329999999999998,10.5,5.94,1
2025-11-17 18:40:03,468,7.329999999999998,10.36,5.75,1
2025-11-17 18:40:08,473,7.329999999999998,10.21,5.52,1
2025-11-17 18:40:14,478,7.329999999999998,10.06,5.32,1
2025-11-17 18:40:19,484,7.329999999999998,9.91,5.14,1
2025-11-17 18:40:25,490,6.329999999999998,9.76,5.01,1
2025-11-17 18:40:30,495,6.329999999999998,9.61,4.94,1
2025-11-17 18:40:36,500,6.329999999999998,9.47,4.81,1
2025-11-17 18:40:41,506,6.329999999999998,9.32,4.58,1
2025-11-17 18:40:46,511,6.329999999999998,9.17,4.34,1
2025-11-17 18:40:52,516,6.329999999999998,9.02,4.15,1
2025-11-17 18:40:57,522,5.329999999999998,8.87,4.02,1
2025-11-17 18:41:03,527,5.329999999999998,8.73,3.93,1
2025-11-17 18:41:08,533,5.329999999999998,8.58,3.75,1
2025-11-17 18:41:14,538,5.329999999999998,8.44,3.52,1
2025-11-17 18:41:19,544,5.329999999999998,8.28,3.3,1
2025-11-17 18:41:24,549,5.329999999999998,8.13,3.13,1
2025-11-17 18:41:30,555,4.329999999999998,7.97,3.01,1
2025-11-17 18:41:35,560,4.329999999999998,7.84,2.92,1
2025-11-17 18:41:41,565,4.329999999999998,7.7,2.74,1
2025-11-17 18:41:46,571,4.329999999999998,7.48,2.53,1
2025-11-17 18:41:52,576,4.329999999999998,7.34,2.32,1
2025-11-17 18:41:57,582,4.329999999999998,7.17,2.16,1
2025-11-17 18:42:03,587,3.3299999999999983,7.0,2.05,1
2025-11-17 18:42:08,593,3.3299999999999983,6.84,1.96,1
2025-11-17 18:42:13,598,3.3299999999999983,6.7,1.82,1
2025-11-17 18:42:19,603,3.3299999999999983,6.58,1.61,1
2025-11-17 18:42:24,609,3.3299999999999983,6.44,1.42,1
2025-11-17 18:42:29,614,3.3299999999999983,6.27,1.29,1
2025-11-17 18:42:35,620,2.3299999999999983,6.14,1.18,1
2025-11-17 18:42:41,625,2.3299999999999983,6.01,1.1,1
2025-11-17 18:42:46,631,2.3299999999999983,5.87,0.94,1
2025-11-17 18:42:51,636,2.3299999999999983,5.71,0.75,1
2025-11-17 18:42:57,641,2.3299999999999983,5.56,0.55,1
2025-11-17 18:43:02,647,2.3299999999999983,5.4,0.39,1
2025-11-17 18:43:08,652,1.3299999999999983,5.23,0.35,1
2025-11-17 18:43:13,658,1.3299999999999983,5.07,0.3,1
2025-11-17 18:43:18,663,1.3299999999999983,4.91,0.19,1
2025-11-17 18:43:24,668,1.3299999999999983,4.75,-0.01,1
2025-11-17 18:43:29,674,1.3299999999999983,4.56,-0.23,1
2025-11-17 18:43:35,679,1.3299999999999983,4.34,-0.38,1
2025-11-17 18:43:40,685,0.3299999999999983,4.1,-0.47,1
2025-11-17 18:43:46,690,0.3299999999999983,3.89,-0.54,1
2025-11-17 18:43:51,696,0.3299999999999983,3.67,-0.65,1
2025-11-17 18:43:56,701,0.3299999999999983,3.43,-0.8,1
2025-11-17 18:44:02,706,0.3299999999999983,3.17,-0.91,1
2025-11-17 18:44:07,712,0.3299999999999983,2.93,-0.97,1
2025-11-17 18:44:13,717,0.0,2.69,-0.98,1
2025-11-17 18:44:18,723,0.0,2.49,-0.93,1
2025-11-17 18:44:24,728,0.0,2.32,-0.9,1
2025-11-17 18:44:29,734,0.0,2.13,-0.84,1
2025-11-17 18:44:34,739,0.0,1.97,-0.75,1
2025-11-17 18:44:40,744,0.0,1.81,-0.62,1
