Timestamp,Elapsed_Time_s,Target_Temp_C,Sensor_Temp_1_C,Sensor_Temp_2_C,Current_Step,Note
2025-12-08 12:43:32,432,20.0,24.29,20.05,1,PID_Ramp_or_Soaking
2025-12-08 12:43:38,438,20.0,24.03,19.32,1,PID_Ramp_or_Soaking
2025-12-08 12:43:43,443,20.0,23.71,18.62,1,PID_Ramp_or_Soaking
2025-12-08 12:43:49,448,20.0,23.37,17.94,1,PID_Ramp_or_Soaking
2025-12-08 12:43:54,454,20.0,23.0,17.27,1,PID_Ramp_or_Soaking
2025-12-08 12:43:59,459,20.0,22.62,16.62,1,PID_Ramp_or_Soaking
2025-12-08 12:44:05,465,20.0,22.21,15.98,1,PID_Ramp_or_Soaking
2025-12-08 12:44:10,470,20.0,21.81,15.36,1,PID_Ramp_or_Soaking
2025-12-08 12:44:16,475,20.0,21.42,14.81,1,PID_Ramp_or_Soaking
2025-12-08 12:44:52,512,20.0,18.86,11.61,1,Sweep_Completed
2025-12-08 12:44:53,513,10.0,18.8,11.52,2,PID_Ramp_or_Soaking
2025-12-08 12:44:59,518,10.0,18.42,11.1,2,PID_Ramp_or_Soaking
2025-12-08 12:45:04,524,10.0,18.05,10.84,2,PID_Ramp_or_Soaking
2025-12-08 12:45:09,529,10.0,17.67,10.39,2,PID_Ramp_or_Soaking
2025-12-08 12:45:15,534,10.0,17.27,9.88,2,PID_Ramp_or_Soaking
2025-12-08 12:45:20,540,10.0,16.86,9.35,2,PID_Ramp_or_Soaking
2025-12-08 12:45:25,545,10.0,16.44,8.83,2,PID_Ramp_or_Soaking
2025-12-08 12:45:31,551,10.0,16.02,8.34,2,PID_Ramp_or_Soaking
2025-12-08 12:45:36,556,10.0,15.61,7.85,2,PID_Ramp_or_Soaking
2025-12-08 12:45:42,561,10.0,15.19,7.37,2,PID_Ramp_or_Soaking
2025-12-08 12:45:47,567,10.0,14.77,6.91,2,PID_Ramp_or_Soaking
2025-12-08 12:45:52,572,10.0,14.36,6.46,2,PID_Ramp_or_Soaking
2025-12-08 12:45:58,578,10.0,13.93,6.01,2,PID_Ramp_or_Soaking
2025-12-08 12:46:03,583,10.0,13.53,5.57,2,PID_Ramp_or_Soaking
2025-12-08 12:46:09,588,10.0,13.13,5.14,2,PID_Ramp_or_Soaking
2025-12-08 12:46:14,594,10.0,12.73,4.72,2,PID_Ramp_or_Soaking
2025-12-08 12:46:19,599,10.0,12.33,4.31,2,PID_Ramp_or_Soaking
2025-12-08 12:46:25,605,10.0,11.93,3.9,2,PID_Ramp_or_Soaking
2025-12-08 12:46:30,610,10.0,11.54,3.53,2,PID_Ramp_or_Soaking
2025-12-08 12:46:35,615,10.0,11.16,3.24,2,PID_Ramp_or_Soaking
2025-12-08 12:46:41,621,10.0,10.79,3.1,2,PID_Ramp_or_Soaking
2025-12-08 12:46:46,626,10.0,10.46,3.14,2,PID_Ramp_or_Soaking
2025-12-08 12:46:52,631,10.0,10.15,3.32,2,PID_Ramp_or_Soaking
2025-12-08 12:46:57,637,10.0,9.89,3.64,2,PID_Ramp_or_Soaking
2025-12-08 12:47:02,642,10.0,9.67,4.09,2,PID_Ramp_or_Soaking
2025-12-08 12:47:08,647,10.0,9.49,4.72,2,PID_Ramp_or_Soaking
2025-12-08 12:47:13,653,10.0,9.38,5.62,2,PID_Ramp_or_Soaking
2025-12-08 12:47:18,658,10.0,9.34,6.75,2,PID_Ramp_or_Soaking
2025-12-08 12:47:24,664,10.0,9.36,8.0,2,PID_Ramp_or_Soaking
2025-12-08 12:47:29,669,10.0,9.43,9.27,2,PID_Ramp_or_Soaking
2025-12-08 12:47:35,674,10.0,9.54,10.49,2,PID_Ramp_or_Soaking
2025-12-08 12:47:40,680,10.0,9.68,11.53,2,PID_Ramp_or_Soaking
2025-12-08 12:47:45,685,10.0,9.84,12.39,2,PID_Ramp_or_Soaking
2025-12-08 12:47:51,691,10.0,10.0,12.99,2,PID_Ramp_or_Soaking
2025-12-08 12:47:56,696,10.0,10.15,13.31,2,PID_Ramp_or_Soaking
2025-12-08 12:48:01,701,10.0,10.27,13.39,2,PID_Ramp_or_Soaking
2025-12-08 12:48:07,707,10.0,10.39,13.34,2,PID_Ramp_or_Soaking
2025-12-08 12:48:12,712,10.0,10.49,13.19,2,PID_Ramp_or_Soaking
2025-12-08 12:48:18,717,10.0,10.58,13.0,2,PID_Ramp_or_Soaking
2025-12-08 12:48:23,723,10.0,10.66,12.75,2,PID_Ramp_or_Soaking
2025-12-08 12:48:28,728,10.0,10.72,12.46,2,PID_Ramp_or_Soaking
2025-12-08 12:48:34,733,10.0,10.77,12.16,2,PID_Ramp_or_Soaking
2025-12-08 12:48:39,739,10.0,10.81,11.84,2,PID_Ramp_or_Soaking
2025-12-08 12:48:44,744,10.0,10.84,11.49,2,PID_Ramp_or_Soaking
2025-12-08 12:48:50,750,10.0,10.85,11.15,2,PID_Ramp_or_Soaking
2025-12-08 12:48:55,755,10.0,10.86,10.8,2,PID_Ramp_or_Soaking
