Timestamp,Elapsed_Time_s,Target_Temp_C,Sensor_Temp_1_C,Sensor_Temp_2_C,Current_Step
2025-12-07 17:59:33,1,8.93,9.97,13.25,1
2025-12-07 17:59:38,6,8.93,10.55,15.12,1
2025-12-07 17:59:43,11,8.93,10.96,16.09,1
2025-12-07 17:59:49,17,8.93,11.2,16.2,1
2025-12-07 17:59:54,22,7.93,11.37,15.98,1
2025-12-07 18:00:00,28,7.93,11.5,15.73,1
2025-12-07 18:00:05,33,7.93,11.61,15.48,1
2025-12-07 18:00:11,39,7.93,11.7,15.24,1
2025-12-07 18:00:16,44,6.93,11.78,15.02,1
2025-12-07 18:00:22,50,6.93,11.84,14.83,1
2025-12-07 18:00:27,55,6.93,11.9,14.63,1
2025-12-07 18:00:32,60,6.93,11.94,14.42,1
2025-12-07 18:00:38,66,5.93,11.99,14.21,1
2025-12-07 18:00:44,72,5.93,12.03,14.02,1
2025-12-07 18:00:49,77,5.93,12.05,13.83,1
2025-12-07 18:00:54,82,5.93,12.07,13.61,1
2025-12-07 18:01:00,88,5.0,12.08,13.39,1
2025-12-07 18:01:05,93,5.0,12.08,13.2,1
2025-12-07 18:01:11,99,5.0,12.07,12.99,1
2025-12-07 18:01:16,104,5.0,12.05,12.78,1
2025-12-07 18:01:22,110,0.0,12.03,12.55,1
2025-12-07 18:01:24,112,0.0,12.01,12.46,1
2025-12-07 18:01:26,115,0.0,12.0,12.38,1
2025-12-07 18:01:29,117,0.0,11.97,12.26,1
2025-12-07 18:01:31,119,0.0,11.94,12.13,1
2025-12-07 18:01:33,121,0.0,11.9,11.97,1
2025-12-07 18:01:35,123,0.0,11.86,11.8,1
2025-12-07 18:01:38,126,0.0,11.81,11.6,1
2025-12-07 18:01:40,128,0.0,11.77,11.41,1
2025-12-07 18:01:42,130,0.0,11.72,11.23,1
2025-12-07 18:01:44,132,0.0,11.66,11.06,1
2025-12-07 18:01:47,135,0.0,11.61,10.89,1
2025-12-07 18:01:49,137,0.0,11.56,10.72,1
2025-12-07 18:01:51,139,0.0,11.5,10.55,1
2025-12-07 18:01:53,142,0.0,11.44,10.4,1
2025-12-07 18:01:56,144,0.0,11.39,10.25,1
2025-12-07 18:01:58,146,0.0,11.33,10.11,1
2025-12-07 18:02:00,148,0.0,11.27,9.97,1
2025-12-07 18:02:03,151,0.0,11.21,9.83,1
2025-12-07 18:02:05,153,0.0,11.15,9.7,1
2025-12-07 18:02:07,155,0.0,11.08,9.56,1
2025-12-07 18:02:09,157,0.0,11.02,9.45,1
2025-12-07 18:02:12,160,0.0,10.96,9.33,1
2025-12-07 18:02:14,162,0.0,10.89,9.21,1
2025-12-07 18:02:16,164,0.0,10.83,9.1,1
2025-12-07 18:02:18,166,0.0,10.76,8.99,1
2025-12-07 18:02:21,169,0.0,10.7,8.89,1
2025-12-07 18:02:23,171,0.0,10.63,8.79,1
2025-12-07 18:02:25,173,0.0,10.57,8.69,1
2025-12-07 18:02:27,175,0.0,10.51,8.59,1
2025-12-07 18:02:30,178,0.0,10.44,8.5,1
2025-12-07 18:02:32,180,0.0,10.38,8.41,1
2025-12-07 18:02:34,182,0.0,10.32,8.32,1
2025-12-07 18:02:36,184,0.0,10.26,8.23,1
2025-12-07 18:02:39,187,0.0,10.2,8.14,1
2025-12-07 18:02:41,189,0.0,10.14,8.06,1
2025-12-07 18:02:43,191,0.0,10.08,7.97,1
2025-12-07 18:02:45,193,0.0,10.02,7.9,1
2025-12-07 18:02:48,196,0.0,9.96,7.82,1
2025-12-07 18:02:50,198,0.0,9.9,7.74,1
2025-12-07 18:02:52,200,0.0,9.84,7.67,1
2025-12-07 18:02:54,202,0.0,9.78,7.6,1
2025-12-07 18:02:57,205,0.0,9.72,7.53,1
2025-12-07 18:02:59,207,0.0,9.67,7.46,1
2025-12-07 18:03:01,209,0.0,9.61,7.39,1
2025-12-07 18:03:03,211,0.0,9.55,7.33,1
2025-12-07 18:03:06,214,0.0,9.5,7.27,1
2025-12-07 18:03:08,216,0.0,9.44,7.21,1
2025-12-07 18:03:10,218,0.0,9.38,7.14,1
2025-12-07 18:03:12,220,0.0,9.33,7.08,1
2025-12-07 18:03:15,223,0.0,9.28,7.03,1
2025-12-07 18:03:17,225,0.0,9.22,6.97,1
2025-12-07 18:03:19,227,0.0,9.17,6.92,1
2025-12-07 18:03:21,229,0.0,9.11,6.86,1
2025-12-07 18:03:24,232,0.0,9.06,6.81,1
2025-12-07 18:03:26,234,0.0,9.01,6.76,1
2025-12-07 18:03:28,236,0.0,8.96,6.7,1
2025-12-07 18:03:30,238,0.0,8.9,6.65,1
2025-12-07 18:03:33,241,0.0,8.85,6.61,1
2025-12-07 18:03:35,243,0.0,8.8,6.56,1
2025-12-07 18:03:37,245,0.0,8.75,6.52,1
2025-12-07 18:03:40,248,0.0,8.7,6.47,1
2025-12-07 18:03:42,250,0.0,8.65,6.43,1
2025-12-07 18:03:44,252,0.0,8.61,6.39,1
2025-12-07 18:03:46,254,0.0,8.56,6.35,1
2025-12-07 18:03:49,257,0.0,8.51,6.3,1
2025-12-07 18:03:51,259,0.0,8.46,6.26,1
2025-12-07 18:03:53,261,0.0,8.42,6.23,1
2025-12-07 18:03:55,263,0.0,8.37,6.19,1
2025-12-07 18:03:58,266,0.0,8.32,6.15,1
2025-12-07 18:04:00,268,0.0,8.28,6.12,1
2025-12-07 18:04:02,270,0.0,8.23,6.09,1
2025-12-07 18:04:04,273,0.0,8.18,6.05,1
2025-12-07 18:04:07,275,0.0,8.13,6.02,1
2025-12-07 18:04:09,277,0.0,8.09,5.99,1
2025-12-07 18:04:11,279,0.0,8.05,5.96,1
2025-12-07 18:04:13,281,0.0,8.0,5.93,1
2025-12-07 18:04:16,284,0.0,7.96,5.9,1
2025-12-07 18:04:18,286,0.0,7.91,5.87,1
2025-12-07 18:04:20,288,0.0,7.87,5.84,1
2025-12-07 18:04:22,290,0.0,7.83,5.81,1
2025-12-07 18:04:25,293,0.0,7.79,5.78,1
2025-12-07 18:04:27,295,0.0,7.75,5.76,1
2025-12-07 18:04:29,297,0.0,7.71,5.74,1
2025-12-07 18:04:31,299,0.0,7.67,5.71,1
2025-12-07 18:04:34,302,0.0,7.63,5.69,1
2025-12-07 18:04:36,304,0.0,7.59,5.66,1
2025-12-07 18:04:38,306,0.0,7.56,5.64,1
2025-12-07 18:04:40,308,0.0,7.52,5.63,1
2025-12-07 18:04:43,311,0.0,7.48,5.61,1
2025-12-07 18:04:45,313,0.0,7.45,5.59,1
2025-12-07 18:04:47,315,0.0,7.42,5.57,1
2025-12-07 18:04:49,317,0.0,7.38,5.55,1
2025-12-07 18:04:52,320,0.0,7.34,5.53,1
2025-12-07 18:04:54,322,0.0,7.31,5.51,1
2025-12-07 18:04:56,324,0.0,7.27,5.5,1
2025-12-07 18:04:58,326,0.0,7.24,5.48,1
2025-12-07 18:05:01,329,0.0,7.2,5.47,1
2025-12-07 18:05:03,331,0.0,7.17,5.45,1
2025-12-07 18:05:05,333,0.0,7.13,5.43,1
2025-12-07 18:05:07,335,0.0,7.1,5.42,1
2025-12-07 18:05:10,338,0.0,7.07,5.41,1
2025-12-07 18:05:12,340,0.0,7.04,5.39,1
2025-12-07 18:05:14,342,0.0,7.01,5.38,1
2025-12-07 18:05:16,344,0.0,6.98,5.37,1
2025-12-07 18:05:19,347,0.0,6.95,5.36,1
2025-12-07 18:05:21,349,0.0,6.92,5.34,1
2025-12-07 18:05:23,351,0.0,6.89,5.34,1
2025-12-07 18:05:26,354,0.0,6.87,5.33,1
2025-12-07 18:05:28,356,0.0,6.84,5.32,1
2025-12-07 18:05:30,358,0.0,6.81,5.31,1
2025-12-07 18:05:32,361,0.0,6.78,5.3,1
2025-12-07 18:05:35,363,0.0,6.75,5.29,1
2025-12-07 18:05:37,365,0.0,6.72,5.28,1
2025-12-07 18:05:39,367,0.0,6.7,5.27,1
2025-12-07 18:05:42,370,0.0,6.67,5.27,1
2025-12-07 18:05:44,372,0.0,6.65,5.26,1
2025-12-07 18:05:46,374,0.0,6.62,5.25,1
2025-12-07 18:05:48,376,0.0,6.59,5.25,1
2025-12-07 18:05:51,379,0.0,6.57,5.24,1
2025-12-07 18:05:53,381,0.0,6.55,5.24,1
2025-12-07 18:05:55,383,0.0,6.53,5.23,1
2025-12-07 18:05:57,386,0.0,6.51,5.23,1
2025-12-07 18:06:00,388,0.0,6.49,5.22,1
2025-12-07 18:06:02,390,0.0,6.47,5.21,1
2025-12-07 18:06:04,392,0.0,6.44,5.21,1
2025-12-07 18:06:07,395,0.0,6.42,5.21,1
2025-12-07 18:06:09,397,0.0,6.4,5.2,1
2025-12-07 18:06:11,399,0.0,6.38,5.19,1
2025-12-07 18:06:13,401,0.0,6.36,5.19,1
2025-12-07 18:06:16,404,0.0,6.34,5.19,1
2025-12-07 18:06:18,406,0.0,6.32,5.18,1
2025-12-07 18:06:20,408,0.0,6.3,5.18,1
2025-12-07 18:06:22,410,0.0,6.28,5.18,1
2025-12-07 18:06:25,413,0.0,6.27,5.17,1
2025-12-07 18:06:27,415,0.0,6.25,5.17,1
2025-12-07 18:06:29,417,0.0,6.23,5.17,1
2025-12-07 18:06:31,419,0.0,6.21,5.17,1
2025-12-07 18:06:34,422,0.0,6.2,5.17,1
2025-12-07 18:06:36,424,0.0,6.18,5.16,1
2025-12-07 18:06:38,426,0.0,6.16,5.16,1
2025-12-07 18:06:40,429,0.0,6.15,5.16,1
2025-12-07 18:06:43,431,0.0,6.13,5.16,1
2025-12-07 18:06:45,433,0.0,6.11,5.16,1
2025-12-07 18:06:47,435,0.0,6.1,5.16,1
2025-12-07 18:06:50,438,0.0,6.08,5.16,1
2025-12-07 18:06:52,440,0.0,6.07,5.16,1
2025-12-07 18:06:54,442,0.0,6.06,5.16,1
2025-12-07 18:06:56,444,0.0,6.04,5.15,1
2025-12-07 18:06:59,447,0.0,6.03,5.16,1
2025-12-07 18:07:01,449,0.0,6.02,5.16,1
2025-12-07 18:07:03,451,0.0,6.01,5.16,1
2025-12-07 18:07:05,453,0.0,6.0,5.16,1
2025-12-07 18:07:08,456,0.0,5.99,5.16,1
2025-12-07 18:07:10,458,0.0,5.98,5.16,1
2025-12-07 18:07:12,460,0.0,5.97,5.16,1
2025-12-07 18:07:14,462,0.0,5.95,5.16,1
2025-12-07 18:07:17,465,0.0,5.94,5.16,1
2025-12-07 18:07:19,467,0.0,5.93,5.16,1
2025-12-07 18:07:21,469,0.0,5.92,5.16,1
2025-12-07 18:07:23,472,0.0,5.91,5.16,1
2025-12-07 18:07:26,474,0.0,5.9,5.16,1
