Point_Index,Sweep_Timestamp,Temperature_C,Frequency_Hz,Real_S11,Imag_S11,Current_Step
157,2025-12-08 13:13:50,-0.05,15600220000.0,7.07106803666e-11,7.07106803666e-11,3
158,2025-12-08 13:13:50,-0.05,15700215000.0,7.07106803666e-11,7.07106803666e-11,3
159,2025-12-08 13:13:50,-0.05,15800210000.0,7.07106803666e-11,7.07106803666e-11,3
160,2025-12-08 13:13:50,-0.05,15900205000.0,7.07106803666e-11,7.07106803666e-11,3
161,2025-12-08 13:13:50,-0.05,16000200000.0,7.07106803666e-11,7.07106803666e-11,3
162,2025-12-08 13:13:50,-0.05,16100195000.0,7.07106803666e-11,7.07106803666e-11,3
163,2025-12-08 13:13:50,-0.05,16200190000.0,7.07106803666e-11,7.07106803666e-11,3
164,2025-12-08 13:13:50,-0.05,16300185000.0,7.07106803666e-11,7.07106803666e-11,3
165,2025-12-08 13:13:50,-0.05,16400180000.0,7.07106803666e-11,7.07106803666e-11,3
166,2025-12-08 13:13:50,-0.05,16500175000.0,7.07106803666e-11,7.07106803666e-11,3
167,2025-12-08 13:13:50,-0.05,16600170000.0,7.07106803666e-11,7.07106803666e-11,3
168,2025-12-08 13:13:50,-0.05,16700165000.0,7.07106803666e-11,7.07106803666e-11,3
169,2025-12-08 13:13:50,-0.05,16800160000.0,7.07106803666e-11,7.07106803666e-11,3
170,2025-12-08 13:13:50,-0.05,16900155000.0,7.07106803666e-11,7.07106803666e-11,3
171,2025-12-08 13:13:50,-0.05,17000150000.0,7.07106803666e-11,7.07106803666e-11,3
172,2025-12-08 13:13:50,-0.05,17100145000.0,7.07106803666e-11,7.07106803666e-11,3
173,2025-12-08 13:13:50,-0.05,17200140000.0,7.07106803666e-11,7.07106803666e-11,3
174,2025-12-08 13:13:50,-0.05,17300135000.0,7.07106803666e-11,7.07106803666e-11,3
175,2025-12-08 13:13:50,-0.05,17400130000.0,7.07106803666e-11,7.07106803666e-11,3
176,2025-12-08 13:13:50,-0.05,17500125000.0,7.07106803666e-11,7.07106803666e-11,3
177,2025-12-08 13:13:50,-0.05,17600120000.0,7.07106803666e-11,7.07106803666e-11,3
178,2025-12-08 13:13:50,-0.05,17700115000.0,7.07106803666e-11,7.07106803666e-11,3
179,2025-12-08 13:13:50,-0.05,17800110000.0,7.07106803666e-11,7.07106803666e-11,3
180,2025-12-08 13:13:50,-0.05,17900105000.0,7.07106803666e-11,7.07106803666e-11,3
181,2025-12-08 13:13:50,-0.05,18000100000.0,7.07106803666e-11,7.07106803666e-11,3
182,2025-12-08 13:13:50,-0.05,18100095000.0,7.07106803666e-11,7.07106803666e-11,3
183,2025-12-08 13:13:50,-0.05,18200090000.0,7.07106803666e-11,7.07106803666e-11,3
184,2025-12-08 13:13:50,-0.05,18300085000.0,7.07106803666e-11,7.07106803666e-11,3
185,2025-12-08 13:13:50,-0.05,18400080000.0,7.07106803666e-11,7.07106803666e-11,3
186,2025-12-08 13:13:50,-0.05,18500075000.0,7.07106803666e-11,7.07106803666e-11,3
187,2025-12-08 13:13:50,-0.05,18600070000.0,7.07106803666e-11,7.07106803666e-11,3
188,2025-12-08 13:13:50,-0.05,18700065000.0,7.07106803666e-11,7.07106803666e-11,3
189,2025-12-08 13:13:50,-0.05,18800060000.0,7.07106803666e-11,7.07106803666e-11,3
190,2025-12-08 13:13:50,-0.05,18900055000.0,7.07106803666e-11,7.07106803666e-11,3
191,2025-12-08 13:13:50,-0.05,19000050000.0,7.07106803666e-11,7.07106803666e-11,3
192,2025-12-08 13:13:50,-0.05,19100045000.0,7.07106803666e-11,7.07106803666e-11,3
193,2025-12-08 13:13:50,-0.05,19200040000.0,7.07106803666e-11,7.07106803666e-11,3
194,2025-12-08 13:13:50,-0.05,19300035000.0,7.07106803666e-11,7.07106803666e-11,3
195,2025-12-08 13:13:50,-0.05,19400030000.0,7.07106803666e-11,7.07106803666e-11,3
196,2025-12-08 13:13:50,-0.05,19500025000.0,7.07106803666e-11,7.07106803666e-11,3
197,2025-12-08 13:13:50,-0.05,19600020000.0,7.07106803666e-11,7.07106803666e-11,3
198,2025-12-08 13:13:50,-0.05,19700015000.0,7.07106803666e-11,7.07106803666e-11,3
199,2025-12-08 13:13:50,-0.05,19800010000.0,7.07106803666e-11,7.07106803666e-11,3
200,2025-12-08 13:13:50,-0.05,19900005000.0,7.07106803666e-11,7.07106803666e-11,3
201,2025-12-08 13:13:50,-0.05,20000000000.0,7.07106803666e-11,7.07106803666e-11,3
