Point_Index,Sweep_Timestamp,Temperature_C,Frequency_Hz,Real_S11,Imag_S11,Current_Step
28,2025-12-08 12:57:17,19.87,2700865000.0,7.07106803666e-11,7.07106803666e-11,1
29,2025-12-08 12:57:17,19.87,2800860000.0,7.07106803666e-11,7.07106803666e-11,1
30,2025-12-08 12:57:17,19.87,2900855000.0,7.07106803666e-11,7.07106803666e-11,1
31,2025-12-08 12:57:17,19.87,3000850000.0,7.07106803666e-11,7.07106803666e-11,1
32,2025-12-08 12:57:17,19.87,3100845000.0,7.07106803666e-11,7.07106803666e-11,1
33,2025-12-08 12:57:17,19.87,3200840000.0,7.07106803666e-11,7.07106803666e-11,1
34,2025-12-08 12:57:17,19.87,3300835000.0,7.07106803666e-11,7.07106803666e-11,1
35,2025-12-08 12:57:17,19.87,3400830000.0,7.07106803666e-11,7.07106803666e-11,1
36,2025-12-08 12:57:17,19.87,3500825000.0,7.07106803666e-11,7.07106803666e-11,1
37,2025-12-08 12:57:17,19.87,3600820000.0,7.07106803666e-11,7.07106803666e-11,1
38,2025-12-08 12:57:17,19.87,3700815000.0,7.07106803666e-11,7.07106803666e-11,1
39,2025-12-08 12:57:17,19.87,3800810000.0,7.07106803666e-11,7.07106803666e-11,1
40,2025-12-08 12:57:17,19.87,3900805000.0,7.07106803666e-11,7.07106803666e-11,1
41,2025-12-08 12:57:17,19.87,4000800000.0,7.07106803666e-11,7.07106803666e-11,1
42,2025-12-08 12:57:17,19.87,4100795000.0,7.07106803666e-11,7.07106803666e-11,1
43,2025-12-08 12:57:17,19.87,4200790000.0,7.07106803666e-11,7.07106803666e-11,1
44,2025-12-08 12:57:17,19.87,4300785000.0,7.07106803666e-11,7.07106803666e-11,1
45,2025-12-08 12:57:17,19.87,4400780000.0,7.07106803666e-11,7.07106803666e-11,1
46,2025-12-08 12:57:17,19.87,4500775000.0,7.07106803666e-11,7.07106803666e-11,1
47,2025-12-08 12:57:17,19.87,4600770000.0,7.07106803666e-11,7.07106803666e-11,1
48,2025-12-08 12:57:17,19.87,4700765000.0,7.07106803666e-11,7.07106803666e-11,1
49,2025-12-08 12:57:17,19.87,4800760000.0,7.07106803666e-11,7.07106803666e-11,1
50,2025-12-08 12:57:17,19.87,4900755000.0,7.07106803666e-11,7.07106803666e-11,1
51,2025-12-08 12:57:17,19.87,5000750000.0,7.07106803666e-11,7.07106803666e-11,1
52,2025-12-08 12:57:17,19.87,5100745000.0,7.07106803666e-11,7.07106803666e-11,1
53,2025-12-08 12:57:17,19.87,5200740000.0,7.07106803666e-11,7.07106803666e-11,1
54,2025-12-08 12:57:17,19.87,5300735000.0,7.07106803666e-11,7.07106803666e-11,1
55,2025-12-08 12:57:17,19.87,5400730000.0,7.07106803666e-11,7.07106803666e-11,1
56,2025-12-08 12:57:17,19.87,5500725000.0,7.07106803666e-11,7.07106803666e-11,1
57,2025-12-08 12:57:17,19.87,5600720000.0,7.07106803666e-11,7.07106803666e-11,1
58,2025-12-08 12:57:17,19.87,5700715000.0,7.07106803666e-11,7.07106803666e-11,1
59,2025-12-08 12:57:17,19.87,5800710000.0,7.07106803666e-11,7.07106803666e-11,1
60,2025-12-08 12:57:17,19.87,5900705000.0,7.07106803666e-11,7.07106803666e-11,1
61,2025-12-08 12:57:17,19.87,6000700000.0,7.07106803666e-11,7.07106803666e-11,1
62,2025-12-08 12:57:17,19.87,6100695000.0,7.07106803666e-11,7.07106803666e-11,1
63,2025-12-08 12:57:17,19.87,6200690000.0,7.07106803666e-11,7.07106803666e-11,1
64,2025-12-08 12:57:17,19.87,6300685000.0,7.07106803666e-11,7.07106803666e-11,1
65,2025-12-08 12:57:17,19.87,6400680000.0,7.07106803666e-11,7.07106803666e-11,1
66,2025-12-08 12:57:17,19.87,6500675000.0,7.07106803666e-11,7.07106803666e-11,1
67,2025-12-08 12:57:17,19.87,6600670000.0,7.07106803666e-11,7.07106803666e-11,1
68,2025-12-08 12:57:17,19.87,6700665000.0,7.07106803666e-11,7.07106803666e-11,1
69,2025-12-08 12:57:17,19.87,6800660000.0,7.07106803666e-11,7.07106803666e-11,1
70,2025-12-08 12:57:17,19.87,6900655000.0,7.07106803666e-11,7.07106803666e-11,1
71,2025-12-08 12:57:17,19.87,7000650000.0,7.07106803666e-11,7.07106803666e-11,1
72,2025-12-08 12:57:17,19.87,7100645000.0,7.07106803666e-11,7.07106803666e-11,1
73,2025-12-08 12:57:17,19.87,7200640000.0,7.07106803666e-11,7.07106803666e-11,1
74,2025-12-08 12:57:17,19.87,7300635000.0,7.07106803666e-11,7.07106803666e-11,1
75,2025-12-08 12:57:17,19.87,7400630000.0,7.07106803666e-11,7.07106803666e-11,1
76,2025-12-08 12:57:17,19.87,7500625000.0,7.07106803666e-11,7.07106803666e-11,1
77,2025-12-08 12:57:17,19.87,7600620000.0,7.07106803666e-11,7.07106803666e-11,1
78,2025-12-08 12:57:17,19.87,7700615000.0,7.07106803666e-11,7.07106803666e-11,1
79,2025-12-08 12:57:17,19.87,7800610000.0,7.07106803666e-11,7.07106803666e-11,1
80,2025-12-08 12:57:17,19.87,7900605000.0,7.07106803666e-11,7.07106803666e-11,1
81,2025-12-08 12:57:17,19.87,8000600000.0,7.07106803666e-11,7.07106803666e-11,1
82,2025-12-08 12:57:17,19.87,8100595000.0,7.07106803666e-11,7.07106803666e-11,1
83,2025-12-08 12:57:17,19.87,8200590000.0,7.07106803666e-11,7.07106803666e-11,1
84,2025-12-08 12:57:17,19.87,8300585000.0,7.07106803666e-11,7.07106803666e-11,1
85,2025-12-08 12:57:17,19.87,8400580000.0,7.07106803666e-11,7.07106803666e-11,1
86,2025-12-08 12:57:17,19.87,8500575000.0,7.07106803666e-11,7.07106803666e-11,1
87,2025-12-08 12:57:17,19.87,8600570000.0,7.07106803666e-11,7.07106803666e-11,1
88,2025-12-08 12:57:17,19.87,8700565000.0,7.07106803666e-11,7.07106803666e-11,1
89,2025-12-08 12:57:17,19.87,8800560000.0,7.07106803666e-11,7.07106803666e-11,1
90,2025-12-08 12:57:17,19.87,8900555000.0,7.07106803666e-11,7.07106803666e-11,1
91,2025-12-08 12:57:17,19.87,9000550000.0,7.07106803666e-11,7.07106803666e-11,1
92,2025-12-08 12:57:17,19.87,9100545000.0,7.07106803666e-11,7.07106803666e-11,1
93,2025-12-08 12:57:17,19.87,9200540000.0,7.07106803666e-11,7.07106803666e-11,1
94,2025-12-08 12:57:17,19.87,9300535000.0,7.07106803666e-11,7.07106803666e-11,1
95,2025-12-08 12:57:17,19.87,9400530000.0,7.07106803666e-11,7.07106803666e-11,1
96,2025-12-08 12:57:17,19.87,9500525000.0,7.07106803666e-11,7.07106803666e-11,1
97,2025-12-08 12:57:17,19.87,9600520000.0,7.07106803666e-11,7.07106803666e-11,1
98,2025-12-08 12:57:17,19.87,9700515000.0,7.07106803666e-11,7.07106803666e-11,1
99,2025-12-08 12:57:17,19.87,9800510000.0,7.07106803666e-11,7.07106803666e-11,1
100,2025-12-08 12:57:17,19.87,9900505000.0,7.07106803666e-11,7.07106803666e-11,1
101,2025-12-08 12:57:17,19.87,10000500000.0,7.07106803666e-11,7.07106803666e-11,1
102,2025-12-08 12:57:17,19.87,10100495000.0,7.07106803666e-11,7.07106803666e-11,1
103,2025-12-08 12:57:17,19.87,10200490000.0,7.07106803666e-11,7.07106803666e-11,1
104,2025-12-08 12:57:17,19.87,10300485000.0,7.07106803666e-11,7.07106803666e-11,1
105,2025-12-08 12:57:17,19.87,10400480000.0,7.07106803666e-11,7.07106803666e-11,1
106,2025-12-08 12:57:17,19.87,10500475000.0,7.07106803666e-11,7.07106803666e-11,1
107,2025-12-08 12:57:17,19.87,10600470000.0,7.07106803666e-11,7.07106803666e-11,1
108,2025-12-08 12:57:17,19.87,10700465000.0,7.07106803666e-11,7.07106803666e-11,1
109,2025-12-08 12:57:17,19.87,10800460000.0,7.07106803666e-11,7.07106803666e-11,1
110,2025-12-08 12:57:17,19.87,10900455000.0,7.07106803666e-11,7.07106803666e-11,1
111,2025-12-08 12:57:17,19.87,11000450000.0,7.07106803666e-11,7.07106803666e-11,1
112,2025-12-08 12:57:17,19.87,11100445000.0,7.07106803666e-11,7.07106803666e-11,1
113,2025-12-08 12:57:17,19.87,11200440000.0,7.07106803666e-11,7.07106803666e-11,1
114,2025-12-08 12:57:17,19.87,11300435000.0,7.07106803666e-11,7.07106803666e-11,1
115,2025-12-08 12:57:17,19.87,11400430000.0,7.07106803666e-11,7.07106803666e-11,1
116,2025-12-08 12:57:17,19.87,11500425000.0,7.07106803666e-11,7.07106803666e-11,1
117,2025-12-08 12:57:17,19.87,11600420000.0,7.07106803666e-11,7.07106803666e-11,1
118,2025-12-08 12:57:17,19.87,11700415000.0,7.07106803666e-11,7.07106803666e-11,1
119,2025-12-08 12:57:17,19.87,11800410000.0,7.07106803666e-11,7.07106803666e-11,1
120,2025-12-08 12:57:17,19.87,11900405000.0,7.07106803666e-11,7.07106803666e-11,1
121,2025-12-08 12:57:17,19.87,12000400000.0,7.07106803666e-11,7.07106803666e-11,1
122,2025-12-08 12:57:17,19.87,12100395000.0,7.07106803666e-11,7.07106803666e-11,1
123,2025-12-08 12:57:17,19.87,12200390000.0,7.07106803666e-11,7.07106803666e-11,1
124,2025-12-08 12:57:17,19.87,12300385000.0,7.07106803666e-11,7.07106803666e-11,1
125,2025-12-08 12:57:17,19.87,12400380000.0,7.07106803666e-11,7.07106803666e-11,1
126,2025-12-08 12:57:17,19.87,12500375000.0,7.07106803666e-11,7.07106803666e-11,1
127,2025-12-08 12:57:17,19.87,12600370000.0,7.07106803666e-11,7.07106803666e-11,1
128,2025-12-08 12:57:17,19.87,12700365000.0,7.07106803666e-11,7.07106803666e-11,1
129,2025-12-08 12:57:17,19.87,12800360000.0,7.07106803666e-11,7.07106803666e-11,1
130,2025-12-08 12:57:17,19.87,12900355000.0,7.07106803666e-11,7.07106803666e-11,1
131,2025-12-08 12:57:17,19.87,13000350000.0,7.07106803666e-11,7.07106803666e-11,1
132,2025-12-08 12:57:17,19.87,13100345000.0,7.07106803666e-11,7.07106803666e-11,1
133,2025-12-08 12:57:17,19.87,13200340000.0,7.07106803666e-11,7.07106803666e-11,1
134,2025-12-08 12:57:17,19.87,13300335000.0,7.07106803666e-11,7.07106803666e-11,1
135,2025-12-08 12:57:17,19.87,13400330000.0,7.07106803666e-11,7.07106803666e-11,1
136,2025-12-08 12:57:17,19.87,13500325000.0,7.07106803666e-11,7.07106803666e-11,1
137,2025-12-08 12:57:17,19.87,13600320000.0,7.07106803666e-11,7.07106803666e-11,1
138,2025-12-08 12:57:17,19.87,13700315000.0,7.07106803666e-11,7.07106803666e-11,1
139,2025-12-08 12:57:17,19.87,13800310000.0,7.07106803666e-11,7.07106803666e-11,1
140,2025-12-08 12:57:17,19.87,13900305000.0,7.07106803666e-11,7.07106803666e-11,1
141,2025-12-08 12:57:17,19.87,14000300000.0,7.07106803666e-11,7.07106803666e-11,1
142,2025-12-08 12:57:17,19.87,14100295000.0,7.07106803666e-11,7.07106803666e-11,1
143,2025-12-08 12:57:17,19.87,14200290000.0,7.07106803666e-11,7.07106803666e-11,1
144,2025-12-08 12:57:17,19.87,14300285000.0,7.07106803666e-11,7.07106803666e-11,1
145,2025-12-08 12:57:17,19.87,14400280000.0,7.07106803666e-11,7.07106803666e-11,1
146,2025-12-08 12:57:17,19.87,14500275000.0,7.07106803666e-11,7.07106803666e-11,1
147,2025-12-08 12:57:17,19.87,14600270000.0,7.07106803666e-11,7.07106803666e-11,1
148,2025-12-08 12:57:17,19.87,14700265000.0,7.07106803666e-11,7.07106803666e-11,1
149,2025-12-08 12:57:17,19.87,14800260000.0,7.07106803666e-11,7.07106803666e-11,1
150,2025-12-08 12:57:17,19.87,14900255000.0,7.07106803666e-11,7.07106803666e-11,1
151,2025-12-08 12:57:17,19.87,15000250000.0,7.07106803666e-11,7.07106803666e-11,1
152,2025-12-08 12:57:17,19.87,15100245000.0,7.07106803666e-11,7.07106803666e-11,1
153,2025-12-08 12:57:17,19.87,15200240000.0,7.07106803666e-11,7.07106803666e-11,1
154,2025-12-08 12:57:17,19.87,15300235000.0,7.07106803666e-11,7.07106803666e-11,1
155,2025-12-08 12:57:17,19.87,15400230000.0,7.07106803666e-11,7.07106803666e-11,1
156,2025-12-08 12:57:17,19.87,15500225000.0,7.07106803666e-11,7.07106803666e-11,1
157,2025-12-08 12:57:17,19.87,15600220000.0,7.07106803666e-11,7.07106803666e-11,1
158,2025-12-08 12:57:17,19.87,15700215000.0,7.07106803666e-11,7.07106803666e-11,1
159,2025-12-08 12:57:17,19.87,15800210000.0,7.07106803666e-11,7.07106803666e-11,1
160,2025-12-08 12:57:17,19.87,15900205000.0,7.07106803666e-11,7.07106803666e-11,1
161,2025-12-08 12:57:17,19.87,16000200000.0,7.07106803666e-11,7.07106803666e-11,1
162,2025-12-08 12:57:17,19.87,16100195000.0,7.07106803666e-11,7.07106803666e-11,1
163,2025-12-08 12:57:17,19.87,16200190000.0,7.07106803666e-11,7.07106803666e-11,1
164,2025-12-08 12:57:17,19.87,16300185000.0,7.07106803666e-11,7.07106803666e-11,1
165,2025-12-08 12:57:17,19.87,16400180000.0,7.07106803666e-11,7.07106803666e-11,1
166,2025-12-08 12:57:17,19.87,16500175000.0,7.07106803666e-11,7.07106803666e-11,1
167,2025-12-08 12:57:17,19.87,16600170000.0,7.07106803666e-11,7.07106803666e-11,1
168,2025-12-08 12:57:17,19.87,16700165000.0,7.07106803666e-11,7.07106803666e-11,1
169,2025-12-08 12:57:17,19.87,16800160000.0,7.07106803666e-11,7.07106803666e-11,1
170,2025-12-08 12:57:17,19.87,16900155000.0,7.07106803666e-11,7.07106803666e-11,1
171,2025-12-08 12:57:17,19.87,17000150000.0,7.07106803666e-11,7.07106803666e-11,1
172,2025-12-08 12:57:17,19.87,17100145000.0,7.07106803666e-11,7.07106803666e-11,1
173,2025-12-08 12:57:17,19.87,17200140000.0,7.07106803666e-11,7.07106803666e-11,1
174,2025-12-08 12:57:17,19.87,17300135000.0,7.07106803666e-11,7.07106803666e-11,1
175,2025-12-08 12:57:17,19.87,17400130000.0,7.07106803666e-11,7.07106803666e-11,1
176,2025-12-08 12:57:17,19.87,17500125000.0,7.07106803666e-11,7.07106803666e-11,1
177,2025-12-08 12:57:17,19.87,17600120000.0,7.07106803666e-11,7.07106803666e-11,1
178,2025-12-08 12:57:17,19.87,17700115000.0,7.07106803666e-11,7.07106803666e-11,1
179,2025-12-08 12:57:17,19.87,17800110000.0,7.07106803666e-11,7.07106803666e-11,1
180,2025-12-08 12:57:17,19.87,17900105000.0,7.07106803666e-11,7.07106803666e-11,1
181,2025-12-08 12:57:17,19.87,18000100000.0,7.07106803666e-11,7.07106803666e-11,1
182,2025-12-08 12:57:17,19.87,18100095000.0,7.07106803666e-11,7.07106803666e-11,1
183,2025-12-08 12:57:17,19.87,18200090000.0,7.07106803666e-11,7.07106803666e-11,1
184,2025-12-08 12:57:17,19.87,18300085000.0,7.07106803666e-11,7.07106803666e-11,1
185,2025-12-08 12:57:17,19.87,18400080000.0,7.07106803666e-11,7.07106803666e-11,1
186,2025-12-08 12:57:17,19.87,18500075000.0,7.07106803666e-11,7.07106803666e-11,1
187,2025-12-08 12:57:17,19.87,18600070000.0,7.07106803666e-11,7.07106803666e-11,1
188,2025-12-08 12:57:17,19.87,18700065000.0,7.07106803666e-11,7.07106803666e-11,1
189,2025-12-08 12:57:17,19.87,18800060000.0,7.07106803666e-11,7.07106803666e-11,1
190,2025-12-08 12:57:17,19.87,18900055000.0,7.07106803666e-11,7.07106803666e-11,1
191,2025-12-08 12:57:17,19.87,19000050000.0,7.07106803666e-11,7.07106803666e-11,1
192,2025-12-08 12:57:17,19.87,19100045000.0,7.07106803666e-11,7.07106803666e-11,1
193,2025-12-08 12:57:17,19.87,19200040000.0,7.07106803666e-11,7.07106803666e-11,1
194,2025-12-08 12:57:17,19.87,19300035000.0,7.07106803666e-11,7.07106803666e-11,1
195,2025-12-08 12:57:17,19.87,19400030000.0,7.07106803666e-11,7.07106803666e-11,1
196,2025-12-08 12:57:17,19.87,19500025000.0,7.07106803666e-11,7.07106803666e-11,1
197,2025-12-08 12:57:17,19.87,19600020000.0,7.07106803666e-11,7.07106803666e-11,1
198,2025-12-08 12:57:17,19.87,19700015000.0,7.07106803666e-11,7.07106803666e-11,1
199,2025-12-08 12:57:17,19.87,19800010000.0,7.07106803666e-11,7.07106803666e-11,1
200,2025-12-08 12:57:17,19.87,19900005000.0,7.07106803666e-11,7.07106803666e-11,1
201,2025-12-08 12:57:17,19.87,20000000000.0,7.07106803666e-11,7.07106803666e-11,1
